year,resid,age,gender,race,educ1,urban,region,income,union,religion,martial_status,occup2,partyid7,str_partyid,dlikes,rlikes,presvote_2party,ideo7,perfin1
2000,929,71,2,1,2,2,2,2,2,2,5,2,3,2,4,-5,1, ,2
2000,930,29,2,1,2,2,2,3,2,2,1,6,5,2,-2,4, , ,1
2000,931,54,1,1,3,2,2,4,2,1,1,3,6,3,1,1,2,4,2
2000,933,54,2,1,3,3,3, ,2,1,1,2,3,2,-1,1,2, ,2
2000,934,65,1,1,4,3,3, ,2,1,1,1,7,4,-5,4,2,6,2
2000,935,39,2,4,4,1,3,4,2,1,2,1,1,4,5,-2, ,2, 
2000,936,39,2,1,3,3,4, ,2,2,1,6,2,3,1,0, ,4, 
2000,940,33,2,2,3, ,1,4,2,2,2, ,1,4,5,-4,1,3,3
2000,941,34,2,1,4, ,4,5,2,1,1,1,1,4,2,-2, ,2,2
2000,944,49,2,2,2,1,3,1,2,1,5,3,3,2,3,0,1,6,2
2000,945,39,2,1,3,2,2,3,2,1, ,1,1,4,0,-4,1,4,1
2000,946,40,2,1,3,2,2,3,2,1,1,2,6,3,0,0, ,4, 
2000,947,28,1,1,2,1,1,3,2,2,1,3,3,2,-1,0,1, ,2
2000,948,76,1,1,4,1,1,3,2,2,5,1,5,2,-2,3,2, ,2
2000,951,65,2,1,3,2,1,5,2,1,1,6,6,3,-2,4,2, ,1
2000,952,54,2, ,2,2,1,4,1,1,1,2,5,2,-1,4,2,5,2
2000,953,47,2,1,2,1,1, ,1,2,1,3,5,2,0,3,2, ,1
2000,954,42,2,1,2, ,3,4,2,1,7,3,7,4,-3,0, , ,3
2000,956,30,1,1,4,1,1,3,2,4,1,2,3,2,2,1,1,5,2
2000,958,48,2,1,2,3,2,1,1,2,2,3,3,2,-2,0,2,6,2
2000,959,30,2,2,3, ,3, ,2,1,7,3,1,4,4,0, , ,2
2000,960,47,2,1,3, ,2,4,1,1,1,2,5,2,1,1,2, ,2
2000,961,43,1,4,3, ,2,3,2,1,1,2,7,4,-5,5, ,6, 
2000,962,38,1,1,4,2,4,3,1,2,2,5,6,3,1,-1,1,6,1
2000,963,52,2, ,3,2,4,4,2,2,1,1,3,2,2,1, , ,2
2000,964,65,1,5,1,2,4,3,1,1,4,3,6,3,1,0, ,3,1
2000,965,81,2,1,2,2,4, ,2,1,3,2,1,4,3,0,1,2,1
2000,966,68,2,1,3,2,4,4,2,1,1,2,7,4,-3,5,2, ,2
2000,968,51,1,1,2,2,2, ,2,2,1,3,3,2,0,-3, ,2, 
2000,969,21,1,1,2,1,2,1,2,4,2,2,3,2,-2,2, , ,2
2000,971,37,2,1,3,1,3,3,2,1,2,1,2,3,2,-2,1,4,1
2000,972,74,2, ,4,2,4,4,2,4,1,1,5,2,4,-5, , ,2
2000,974,38,1,2,2,1,1,3,2,1,1,4,3,2,3,-2,1,6,1
2000,975,66,2,1,2, ,2,2,2,1,1,1,7,4,-1,3,2, ,2
2000,976,30,2,1,4, ,3,2,2,1,1,1,4,1,0,1,1, ,2
2000,977,62,2,1,4, ,2,3,2,2,5,1,4,1,-3,-2, ,4,2
2000,979,44,2,1,4, ,4,3,2,1,1,1,5,2,1,0,1,4,2
2000,980,46,1,1,4, ,3,5,2,1,1,1,3,2,2,-2,1,3,1
2000,981,47,2, ,4, ,3,1,2,4,1,1,3,2,4,-2, ,1,3
2000,982,67,1,1,2, ,3, ,1,1,1,3,5,2,-1,2,2,2,2
2000,984,46,2,1,4, ,3, ,2,1,4,1,3,2,0,-1, ,4,2
2000,985,60,2,1,4, ,3,5,2,1,1,1,7,4,-1,2,2, ,2
2000,987,54,2,3,2, ,3,2,2,4,1,6,7,4,-2,3,2, ,2
2000,988,42,2,5,4, ,4,4,1,1,1,1,7,4,-4,4,2,5,2
2000,989,66,1,1,4, ,4,3,2,4,5,1,3,2,0,0,1,4,2
2000,990,49,1,1,4, ,3,4,2,1,1,1,2,3,1,-2,1,4,2
2000,992,22,1,4,2, ,3, ,2,2,2,3,3,2,0,0, , , 
2000,993,51,2,1,2, ,3, ,2,1,1,2,7,4,-2,3,2,7,2
2000,994,37,1,1,4,3,2,4,2,1,1,2,6,3,0,4,2, ,1
2000,995,42,1,1,4, ,2,3,2,1,1,1,6,3,0,0, ,4, 
2000,996,38,2,1,2, ,1,3,2,1,3,1,5,2,-1,3, ,6, 
2000,997,38,2,1,2, ,1,3,2,1,1,4,3,2,-4,4,2, ,2
2000,998,36,1,1,2, ,4,3,2,2,1,3,1,4,2,-1, , ,1
2000,1000,56,2,1,3,2,3,4,2,1,3,1,7,4,-3,3,2,5,2
2000,1002,30,2,1,3,3,3, ,2,1,1,2,7,4,-2,1, ,6, 
2000,1003,44,2,1,4,1,4,4,1,1,1,1,5,2,0,0,2,4,2
2000,1004,19,2,1,2,2,4,2,2,4,2,2,5,2,1,0,1, ,3
2000,1005,54,2,1,3,1,4,2,2,2,2,2,2,3,2,-2,1,4,2
2000,1006,19,2,1,3,1,4,5,2,1,2,2,3,2,0,0, , ,1
2000,1007,60,1,1,4,1,4,3,2,3,1,1,1,4,4,-3,1, ,1
2000,1008,38,2,1,4,1,4,4,2,4,1,1,5,2,-2,0,1,4,2
2000,1009,63,1,2,2,1,3,2,2,1,5,3,1,4,1,-2,1,2,2
2000,1010,35,2,2,3,1,3,3,1,1,1,2,2,3,0,-1,1, ,1
2000,1011,50,1,1,2,1,1,1,2,1,2,3,1,4,0,-2,1, ,1
2000,1012,30,2,1,3,3,1,2,1,2,2,3,2,3,-1,2,1,2,2
2000,1013,87,2,1,2,1,1,2,2,2,5,6,5,2,0,2,1, ,2
2000,1014,62,1,1,2,3,1,3,2,4,5,1,2,3,0,-1, , ,3
2000,1015,65,1,4,4,2,1, ,2,1,1,1,5,2,-1,0,2,6,3
2000,1016,69,2,1,3,2,1, ,2,2,1,2,6,3,-2,4, ,4, 
2000,1017,61,2, ,2,1,1, ,1,1,1,3,1,4,3,-3, , ,1
2000,1018,57,1,2,3,1,1,2,1,1,7,3,1,4,3,0,1,2,2
2000,1019,56,2,1,4,3,4, ,2,1,3, ,7,4,-1,1, ,6,2
2000,1020,42,1,1,4,3,4,4,2,4,3,1,5,2,1,1,2,4,1
2000,1021,41,1,1,3,3,4,4,1,1,1,3,7,4,-4,3,2,6,1
2000,1023,30,2,1,4,3,3,3,2,1,1,2,4,1,0,-1,1,5,1
2000,1025,54,2,1,4,3,3,4,1,1,1,1,7,4,-1,3,2, ,1
2000,1026,51,2,1,3,2,3, ,2,2,1,6,5,2,-4,5,2,5,2
2000,1027,59,2,1,4,2,3, ,2,2,1,1,7,4,-5,4,2, ,2
2000,1029,39,1,1,2,2,2,4,1,4,7,3,5,2,0,1,2,6,1
2000,1030,57,2,1,2,2,2,1,2,2,1,3,5,2,-1,-1,2, ,3
2000,1031,26,1,1,4,2,2,4,2,2,1,1,7,4,0,0,2, ,1
2000,1032,32,2,1,2,1,2, ,2,2,7,2,4,1,0,1,2,4,1
2000,1034,74,1,1,3,3,4,4,2,4,1,2,6,3,-1,2,2,6,3
2000,1035,69,1,1,2,3,4,5,2,1,5,1,6,3,-4,5,2, ,2
2000,1036,48,1,1,3,3,4,1,2,4,5,4,3,2,2,-3, , ,2
2000,1037,59,2,1,4,3,4,1,2,4,2,1, , ,0,-3,1, ,3
2000,1040,41,1,1,3,3,4,3,2,2,4,2,6,3,0,1, ,5,2
2000,1041,42,1,4,3,3,4,2,2,4,1,3,3,2,1,2,2,4,2
2000,1042,60,2,5,2,1,4,2,2,2,3,3,2,3,2,0, , ,3
2000,1043,32,1,1,3,1,4,3,2,1,1,1,3,2,1,1, , ,1
2000,1044,33,1,3,4,1,4,4,2,2,1,1,7,4,-4,0,2, ,2
2000,1045,36,1,1,4,2,4,4,2,4,7,1,1,4,2,-3,1, ,1
2000,1046,39,2,5,2,2,4, ,1,1,1,1,3,2,3,0,1, ,1
2000,1047,42,1,1,3,2,4,4,2,1,2,1,6,3,-1,2, ,5,1
2000,1048,75,1,5,4,2,4,4,2,2,1,1,5,2,-5,0,2, ,2
2000,1049,50,1,2,4,1,3,3,2,2,3,1,6,3,0,0,2,6,1
2000,1050,40,1,2,4,1,3,4,2,1,1,1,1,4,3,-3,1, ,1
2000,1052,34,2,1,4,1,1, ,2,4,1,2,1,4,1,-1,1, , 
2000,1053,26,1,1,4,1,1,1,2,3,2, ,2,3,4,-2, , ,2
2000,1054,56,2,1,3,2,1, ,2,1,4,3,5,2,-3,-3, ,4,3
2000,1055,25,2,1,4,3,3, ,2,1,7,1,2,3,1,-1,1, ,2
2000,1057,62,1,1,4,3,4,2,2,1,1,1,1,4,5,-2,1,2,1
2000,1058,47,1,1,4,3,4,5,2,1,1,1,1,4,5,-3, ,4,1
2000,1059,33,1,2,2,3,3,1,2,1,2,4, ,1,0,0, ,6,3
2000,1060,59,1,2,3,3,3,1,2,1,1,1,1,4,5,-3,1,2,1
2000,1061,46,2,2,3,3,3, ,2,1,1,3,1,4,1,-1,1, ,2
2000,1066,37,1,1,3,2,4,3,2,1,2,1,5,2,-5,-1,2,6,2
2000,1067,68,1,2,3,1,2,2,2,1,1,1,2,3,1,0,1,4,2
2000,1068,32,2,2,3,1,2,2,2,1,2,3,1,4,5,-5,1, ,2
2000,1069,44,1,2,4,1,2,4,2,1,1,1,1,4,1,1,1, ,2
2000,1070,19,2,2,2,1,2,2,2,1,2,3,1,4,4,-3,1,2,1
2000,1071,72,1,1,3,2,2,2,1,2,1,3,1,4,2,-2,1, ,2
2000,1073,47,1,3,4,2,2,5,2,1,1,1,7,4,-5,5,2,6,2
2000,1076,67,2,1,3,2,2,3,2,2,3,1,5,2,-4,0,2,5,1
2000,1077,61,2,1,4,1,2,4,2,2,1,1,6,3,-3,3,2, ,2
2000,1078,61,2,1,4,2,2,4,2,1,1,1,2,3,-1,-2,1,3,2
2000,1079,48,2,1,4,2,2,2,2,1,1,1,6,3,-5,4,2,6,2
2000,1080,78,2,1,2,3,2,2,2,1,1,2,1,4,3,1,1,2,2
2000,1081,37,1, ,2,3,2,1,2,1,1,6,1,4,2,-4, , ,1
2000,1082,29,2,1,2,1,2,2,1,1,1,3,5,2,2,2, , , 
2000,1083,82,2,1,2,1,2, ,2,1,3,3,1,4,3,-2,1, ,2
2000,1084,77,2,1,4,3,2, ,2,1,1,6,4,1,2,2,2,3,2
2000,1085,79,1,1,3,3,2,2,2,2,1,3,3,2,-1,-1,1,4,2
2000,1086,44,1,1,2,3,2,2,1,1,2,3,6,3,0,0,2, ,2
2000,1087,37,2,1,4,2,2,2,2,4,7,2,2,3,1,-5,1,3,2
2000,1088,51,1,1,3,3,2,5,1,2,1,3,1,4,2,-1, ,4, 
2000,1090,64,2,1,2,1,2,3,2,2,1,2,1,4,5,-5,1,5,1
2000,1091,28,2,2,3,3,1,2,2,1,2,1,3,2,1,-1,1,2,1
2000,1092,23,1, ,4,1,4,2,2,1,2,1,3,2,-4,-2,1, ,3
2000,1093,31,2,1,4,1,4, ,2,4,7,1,3,2,5,-5,1,4,1
2000,1094,31,2,4,3,2,4, ,2,4,1,2,2,3,0,-2, ,3,1
2000,1095,66,1,3,4,2,4, ,2,4,1,1,7,4,-1,1,2,5,2
2000,1096,59,1,1,4,2,4,5,2,2,1,1,7,4,-3,1,2,6,2
2000,1097,46,1,2,2,1,3,2,2,1,3,3,1,4,5,-4,1, ,1
2000,1098,37,1,1,4,3,2,4,1,2,1,1,1,4,1,-1,1, ,1
2000,1099,24,2,1,4,3,2,1,2,1,2,2,3,2,0,3,1, ,2
2000,1100,44,1,1,3,3,2, ,2,1,1,1,2,3,0,-1,1,3,1
2000,1101,57,1,1,4,3,2,5,1,1,1,1,5,2,-1,0,2,5,1
2000,1102,82,1,1,2,3,2,2,2,2,1,2,1,4,2,-3,1, ,2
2000,1103,58,2,1,2,3,2,4,2,1,1,2,4,1,-1,1,2,4,2
2000,1104,54,2,1,4,3,2,4,1,1,1,1,3,2,-2,-1,1,4,1
2000,1105,57,1,1,4,3,2,1,2,1,2,1,2,3,1,-1, , ,2
2000,1106,51,2,1,4,2,4,5,2,1,1,1,7,4,-1,0,2, ,1
2000,1107,45,2,4,3,2,1,3,2,4,7,2,1,4,5,-2,1,2,1
2000,1108,30,1,1,4,2,1,3,1,1,1,3,2,3,1,-1, , , 
2000,1112,51,1,1,3,3,2,2,2,4,2,3,7,4,-5,-1,2,6,2
2000,1113,70,1,1,4,1,4, ,2,1,1,1,3,2,3,-3,1, ,1
2000,1114,77,2,1,2,2,1,1,2,2,5,2,1,4,2,-1,1,3,3
2000,1115,42,1,5,2,2,4, ,2,1,2,2,6,3,-1,1,2,7,2
2000,1116,20,2,1,3,2,3, ,2,2,2,2,4,1,0,0,2, ,2
2000,1117,26,2,5,2,1,3,1,2,2,1,2,5,2,-1,0, , ,2
2000,1118,43,1,5,3,1,2,2,2,1,1,3,6,3,-1,5, , ,1
2000,1122,63,1,2,4,3,3,3,2,1,1,1,1,4,0,0, , ,2
2000,1124,46,2,1,2,1,4,2,2,1,1,3,7,4,-1,1, , , 
2000,1125,38,1,1,4,2,4,4,1,4,1,1,2,3,3,-2,1, ,3
2000,1126,37,2,1,3,2,4,3,1,1,1,6,6,3,-3,4,2, ,2
2000,1127,34,1,1,3,2,4,4,1,1,3,3,7,4,-2,-2,2, ,1
2000,1128,23,2,1,3, ,2,1,2,2,2,2,4,1,1,-2, ,4,1
2000,1130,52,1,1,3, ,2,4,2,2,1,3,5,2,3,1,1,5,2
2000,1134,45,1,2,3,1,2,4,2,3,1,1,4,1,-2,1,2,4,1
2000,1135,49,2,1,2,2,2, ,2, ,5,2,6,3,-2,1, , ,1
2000,1136,26,1,1,3,3,3,2,2,1,1,2,2,3,1,-3,1, ,1
2000,1137,32,2,2,3,1,2,1,1,1,2,2,1,4,3,-2,1, ,1
2000,1139,52,2,1,4,3,4,4,1,4,1,1,6,3,-3,2,2,5,3
2000,1140,26,2,4,3,3,3,3,2,1,3,3,3,2,0,-1,1,4,2
2000,1141,59,2,1,4,3,3,4,2,1,1,6,5,2,-4,3,2,6,2
2000,1142,60,2,1,4,3,3, ,2, ,1,1,1,4,1,-1, , ,1
2000,1143,57,1,4,4,3,3, ,2,3,1,1, , ,-2,0,2, ,2
2000,1144,69,2,1,3,3,3, ,2,2,5, ,4,1,0,-1,1, ,2
2000,1146,23,1,1,4,3,3,1,2,1,1,1,6,3,-3,2, ,4,2
2000,1147,54,2,1,3,3,3,2,2,1,3,2,6,3,-3,3,2, ,2
2000,1148,35,1,1,2, ,4,2,2,4,2,4,6,3,0,0,1, ,2
2000,1149,35,1,1,4, ,4,4,1,1,1,5,1,4,1,-1,1,5,1
2000,1150,25,2,1,4, ,3,3,2,2,2,1,2,3,3,0,1, ,1
2000,1151,40,2,1,1, ,3, ,2,1,4,3,4,1,0,0, , ,2
2000,1152,72,2,1,4, ,2,2,2,1,5,2,7,4,0,1,2,6,2
2000,1153,53,1,1,4, ,2,3,2,2,1,1,3,2,1,-2,1,2,3
2000,1154,68,1,1,2, ,4,2,1,2,1,3,1,4,0,-3,1, ,2
2000,1155,26,2,4,3,2,1,1,2,1,2,3,3,2,1,-2, ,4,1
2000,1156,73,1,1,2, ,4,2,2,1,2,3,1,4,3,-4, ,2, 
2000,1157,46,2,1,3, ,4,3,2,1,5,1,7,4,-1,3,2, ,2
2000,1158,51,2,1,2, ,1, ,1,2,1,2,7,4,-5,1,2, ,2
2000,1161,24,1,1,4, ,2,2,2,1,2,2,6,3,-1,0,2,4,2
2000,1162,54,1,1,2, ,1,4,2,2,1,2,1,4,2,-1,1,6,1
2000,1163,41,2,1,4, ,1,2,1,2,4,1,5,2,2,1,1, ,1
2000,1164,22,2,5,3,1,1,1,2,1,2,2,1,4,0,0,1,6,2
2000,1165,49,1,1,3,3,2,4,2,2,1,2,7,4,0,1,2, ,1
2000,1166,33,1,1,4,1,3, ,2,1,2,1,5,2,0,1,2, ,2
2000,1167,41,1,1,4,1,3,3,2,1,2,1,1,4,2,-3,1, ,2
2000,1168,38,2,1,3,1,3, ,2,1,1,1,7,4,-5,3,2, ,2
2000,1169, ,2,1,2,1,3, ,2,1,3,3,6,3,-1,3,2,2,2
2000,1170,44,2,1,4,1,3, ,2,1,2,1,3,2,4,-1,1, ,3
2000,1172,36,2,1,4,1,2,4,1,4,3,1,3,2,-1,-3,1, ,2
2000,1173,31,1,1,2,2,2,3,2,2,2,3,5,2,-3,-2,2,4,1
2000,1174,50,1,5,2,1,2,3,1,1,1,3,2,3,1,0, ,4, 
2000,1175,54,2,2,2,1,2,1,2,1,1,3,1,4,0,-2,1,6,2
2000,1176,24,1,2,2, ,3,4,1,1,2,3,4,1,0,0, , ,1
2000,1177,19,1,2,2, ,2,3,1,4,2,2,1,4,0,0, , ,1
2000,1178,38,1,1,4, ,3,5,2,1,1,1,6,3,-5,2,2,5,2
2000,1179,82,1,1,2,2,4,2,2,1,3,1,6,3,2,-2,1, ,2
2000,1181,25,2,1,4, ,3, ,1,2,2,1,7,4,1,0, ,6,2
2000,1182,24,2,1,3,2,3,2,2,2,1,3,6,3,4,-4,2,2,1
2000,1185,26,1,1,4, ,3,2,2,1,1,1,7,4,-1,2, ,6, 
2000,1188,64,2,1,3, ,4,1,2,3,4,1,3,2,3,1, ,6,3
2000,1190,57,2,1,3, ,2,3,2,1,1,2,2,3,0,0,1, ,2
2000,1192,42,2,1,2, ,3,1,2,1,3,2,3,2,0,2,2,6,1
2000,1194,41,2,1,3, ,2,2,2,1,1,2,5,2,-1,1, , ,1
2000,1195,47,2,1,4, ,1,2,2,4,1,1,3,2,1,-1, ,1,2
2000,1196,27,1,1,4, ,2, ,2,1,1,1,6,3,-1,2,2, ,2
2000,1197,43,2,2,4, ,3, ,2,1,1,2,2,3,1,0,1, ,1
2000,1199,58,2,1,4, ,3, , ,1,1,1,1,4,0,0,1, ,1
2000,1200,49,2,2,3, ,2,2,2,4,3,2,2,3,0,0,1, ,3
2000,1201,32,1,2,2, ,2, ,2,4,2,2, , ,0,0, ,2,3
2000,1202,39,1,2,2, ,3, ,2,1,7,4,1,4,1,0,1, ,2
2000,1203,58,1,1,3, ,2, ,2,1,3,1,5,2,-1,0,2,4,2
2000,1204,33,2,1,2,2,4,1,2,1,3,2,2,3,0,0, , ,3
2000,1206,27,1,5,4, ,4,2,2,2,2,2,2,3,4,-1,1, ,1
2000,1207,48,1,1,4, ,1,4,1,4,1,2,1,4,0,2,1, ,1
2000,1209,58,1,1,4, ,3,5,2,1,1,2,7,4,0,0, , ,1
2000,1210,37,1,4,4,2,3,4,2,1,1,1,5,2,-4,4,2,4,2
2000,1211,53,2,2,2,1,3,2,2,1,1,2,1,4,5,0, , , 
2000,1212,42,2,1,3,1,1,3,2,1,1,2,4,1,2,-3,1, ,1
2000,1213,28,1,1,2,1,1,2,2,4,2,1,3,2,-2,-3, , ,1
2000,1215,47,1,1,3, ,4,4,1,2,1,2,2,3,2,-3,1,3,1
2000,1216,37,2,1,4, ,2,1,2,4,3,1,6,3,0,2,2, ,1
2000,1217,60,2,2,2, ,3, ,2,1,3,3,1,4,4,0,1,3,2
2000,1218,51,2,1,2, ,2,4,1,1,1,2,1,4,3,-5, ,4,1
2000,1219,42,2,2,2,1,3, ,2,1,2,3,1,4,0,0,1, ,2
2000,1220,58,2,1,2, ,2,2,2,1,5,1,6,3,0,1,2, ,2
2000,1222,40,2,1,4, ,2, ,1,3,1,1,3,2,5,-2,1, ,2
2000,1225,40,2,1,4,2,3,4,2,1,1,1,7,4,-3,2, , ,2
2000,1226,96,2,1,1,3,3, ,2,1,5,3,1,4,1,2, , ,2
2000,1227,79,1,1,3,2,3,3,2,4,1,1,5,2,-3,2,2,5,2
2000,1228,50,2,1,4,1,2,3,2,2,3,1,1,4,0,0,1, ,2
2000,1229,39,1,1,3,2,2,3,2,1,2,1,3,2,0,-3,1, ,1
2000,1230,48,2, ,3,3,2,3,1,2,1,3,2,3,-1,0, ,6, 
2000,1231,36,2,2,2, ,3,2,2,1,2,3,3,2,0,0, , ,2
2000,1232,36,2,1,3, ,2,4,2,1,1,1,7,4,-4,3,2, ,3
2000,1233,19,1,1,2, ,2,3,2,1,2,3,2,3,0,-2, , ,2
2000,1234,52,1,1,4, ,4,5,1,1,1,1,6,3,-2,-1,2,6,1
2000,1235,73,1,1,2,2,1,2,2,2,5,3,6,3,-1,2,2, ,2
2000,1236,43,2,1,4,2,1,5,1,3,1,1,3,2,-1,-4,1, ,3
2000,1237,48,2,5,4,1,1,5,2,2,1,1,2,3,4,-2,1,2,2
2000,1238,78,2,1,4,1,1,4,2,1,5,1,3,2,1,-4,1, ,3
2000,1239,36,1,1,3,2,1,4,2,2,1,3,3,2,-2,-1, ,3,2
2000,1240,73,2,1,2, ,1,2,2,1,1,3,7,4,0,2,2, ,2
2000,1241, ,2,2,2, ,1,1,2,1,2,2,3,2,5,-1, ,4,2
2000,1243,36,2,1,2, ,1,3,2,2,1,2,1,4,-1,1, ,6,2
2000,1244,44,2,1,4, ,1, ,1,1,1,1,4,1,0,2,2,4,2
2000,1245,35,2,1,4, ,2,5,2,1,1,1,7,4,-1,3,2, ,2
2000,1246,29,1,5,4,1,4, ,1,2,2,1,3,2,2,-3,1,3,2
2000,1248,42,2,1,4,2,3,3,2,1,1,6,7,4,-3,4,2, ,2
2000,1249,80,1,1,3,2,1,1,1,2,5,3,1,4,3,-4,1, ,2
2000,1251,48,2,1,2,2,2,5,2,1,1,1,5,2,-1,4, , ,2
2000,1252,53,2,1,4,2,2,5,2,1,1,1,2,3,5,-4,1, ,1
2000,1255,74,1,1,2,3,2,2,2,1,1,3,1,4,4,-3,1, ,1
2000,1258,33,2,1,2,2,3,3,2,1,4,2,7,4,-1,0,2, ,3
2000,1259,48,2,1,2,2,3,3,1,1,1,6,5,2,-5,5,2,7,2
2000,1261,30,1,1,4,3,3,4,2,2,2,2,5,2,-2,1,2, ,1
2000,1262,27,1,1,4, ,4,3,1,2,1,1,5,2,-4,-2,2, ,2
2000,1265,46,1,1,3,2,2,4,1,1,1,3,2,3,-4,-4,1, ,2
2000,1266,42,2,1,4,3,2,5,2,2,1,2,7,4,-5,4,2, ,2
2000,1267,39,1,2,4,1,3,3,2,1,3,2,3,2,1,0, ,6,1
2000,1269,34,1,2,2,1,3,3,2,1,1,4,2,3,4,0, ,6, 
2000,1271,70,2,1,1,3,3,2,2,1,1,3,5,2,-2,1,2, ,2
2000,1272,76,2,1,2,3,3, ,2,1,1,3,3,2,1,0, , ,2
2000,1273,50,1,1,2, ,3,3,1,1,1,3,4,1,0,1, , ,2
2000,1274,41,2,1,2, ,3, ,2,2,1,2,6,3,-3,2,2,6,2
2000,1275,25,2,2,3, ,3, ,2,1,1,1,3,2,0,0, , ,1
2000,1276,29,2,5,3, ,4,5,2,1,1,1,7,4,-4,5,2, ,1
2000,1277,72,2,1,3, ,4,2,2,1,1,1,6,3,-2,1,2,7,2
2000,1279,30,1, ,2, ,4, ,2,1,2,2,3,2,0,-3,1,4,2
2000,1281,45,1,2,3, ,3,4,1,1,1,2,2,3,-5,-2,1,4,2
2000,1282,38,1,2,2, ,2,3,2,1,1,3,1,4,0,-1,1, ,2
2000,1283,22,1,1,4, ,1,1,2,2,2,3,1,4,3,-4,1,2,1
2000,1284,27,1,2,4, ,3,3,2,4,2,1,2,3,2,-4,1,4,1
2000,1285,58,2,1,3, ,2,3,2,1,1,6,7,4,-1,1,2, ,1
2000,1286,31,1,1,4, ,1,5,1,2,1,1,7,4,-1,3,2, ,1
2000,1287,37,1,5,2, ,3,2,2,1,1,3,6,3,2,4, , ,1
2000,1288,35,2,1,4, ,2,3,2,2,3,3,3,2,0,0, , ,2
2000,1289,37,1,1,1,3,2,4,1,2,1,3,5,2,-1,2, ,4, 
2000,1291,31,2,1,3,2,1,2,2,2,2,2,2,3,0,0, , ,1
2000,1292,47,2,2,3, ,3,3,1,1,1,1,1,4,1,-3,1, ,1
2000,1293,33,1,1,4, ,1,5,2,1,1,1,3,2,-1,1, ,6,1
2000,1294,42,2,1,4, ,1,3,2,2,1,1,6,3,0,0, ,5,3
2000,1296,50,2,1,4, ,1,4,2,1,5,1,5,2,2,-4,1,3,2
2000,1297,52,1,2,2, ,3,3,1,1,1,3,1,4,2,-2,1,6,2
2000,1298,31,2,1,4, ,3,2,2,1,2,1,5,2,-1,3,2,6,1
2000,1299,47,1,1,3, ,3,4,2,2,3,1,7,4,-1,3, ,4, 
2000,1300,95,2,1,1,1,2,1,2,1,5,2,2,3,0,0, , ,1
2000,1301,35,1,1,3,1,2,4,2,2,1,1,5,2,-3,2, , ,2
2000,1304,57,1,1,4,3,3, ,2,4,1,1,5,2,1,3,2, ,2
2000,1305,27,1,1,4,2,3,3,2,1,2,1,5,2,0,3,2, ,3
2000,1306,45,1,2,2,1,3,4,2,1,1,4,6,3,0,0, , ,2
2000,1307,43,2,1,2,2,1,3,2,4,2,3,5,2,-3,5,2,5,2
2000,1308,50,2,1,4,2,3,4,1,4,1,2,3,2,1,1,1,4,1
2000,1309,18,2,2,2,1,2,3,2,1,2,2,2,3,1,-1,1,3,2
2000,1310,44,1,1,3,1,2,3,2,3,1,1,3,2,1,0,1, ,2
2000,1312,53,1,1,3,2,2,4,1,1,1,3,1,4,4,-5,1,4,1
2000,1313,40,2,2,2,1,3,1,2,4,2,3,1,4,1,0, ,6,2
2000,1314,53,2,1,4,1,3,3,2,4,3,1,6,3,-1,-1,1,4,3
2000,1315,38,1,1,2,3,3,3,2,1,3,3,7,4,-4,4,2, ,2
2000,1316,71,2,1,3,3,3,2,2,1,3,1,4,1,3,4,2, ,3
2000,1318,30,2,1,4, ,3,2,2,2,2,1,6,3,-3,2,2,6,2
2000,1319,48,1,1,4, ,2,4,2,1,1,1,1,4,1,-3,1, ,1
2000,1320,40,1,1,3,3,2,3,2,1,2,2,5,2,-2,-1,2,4,2
2000,1321,73,1,1,2,3,2,3,1,1,1,3,1,4,1,0,1, ,3
2000,1322,86,2,1,4,3,2,3,2,1,5,1,5,2,0,2, ,5,2
2000,1323,34,1,5,2,1,2,3,1,1,1,3,2,3,-3,0,2,5,2
2000,1324,41,1,2,2,1,3,2,2,1,2,3,2,3,2,0, , ,2
2000,1325,69,2,1,3,2,3, , , ,1, ,7,4,-3,5, , , 
2000,1326,46,2,1,4, ,4,2,2,4,2,1,1,4,1,-1,1,3,2
2000,1328,92,1,1,2, ,4,2,2,1,1,3,2,3,-3,2,2, ,1
2000,1329,42,1,1,4, ,2,2,2,1,1,3,5,2,-1,1,2, ,2
2000,1330,57,2,1,3, ,4,4,2,1,1,1,5,2,1,1,2,4,2
2000,1331,81,2,1,1, ,2, ,2,2,5,3,1,4,3,-1, , ,2
2000,1332,24,2,1,3, ,2,1,2,2,2,2,6,3,-1,-3,2,4,3
2000,1333,51,1,1,2, ,2,1,2,4,1,3,2,3,0,-3, , , 
2000,1334,18,2,5,2, ,4, ,2,2,2,2,5,2,-2,1, ,2,2
2000,1335,59,2,1,2, ,2,1,2,1,3,3,2,3,3,-1,1, ,2
2000,1336,44,2,1,2, ,2,2,1,2,1,3,1,4,1,0, , , 
2000,1338,53,2,1,4, ,3,3,2,1,3,1,3,2,-1,-2,1,2,2
2000,1340,38,1,2,4, ,3,4,2,2,3,1,3,2,0,-2, , ,1
2000,1341,76,1,1,4, ,4,5,2,4,5,1,7,4,-3,1,2, ,1
2000,1342,55,1,1,4, ,3, ,2,2,1,1,3,2,-1,0,2,2,2
2000,1343,49,2,2,4, ,3,3,2,4,3,1,1,4,3,-2,1,2,1
2000,1344,25,2,1,3, ,2,2,2,2,2,3,2,3,-1,-1,1,4,1
2000,1345,37,1,1,2, ,2, ,2,4,1,3,7,4,-1,2,2, ,2
